Meg Audette,,junior at Wofford College,"Ocala, Florida"
2,10800
GameID,AirDate,J! score,DJ! score,FJ! score,Coryat score,R,W,Rebs.,DDs,DD gain/loss,FJ!,FJ! gain/loss,BA,TBA
#3392,1999-05-11,1000,600,700,1400,10,7,1,0/2,-800,R,100,183,635
#3388,1999-05-05,1700,2700,5400,2700,12,5,0,0/0,0,R,2700,224,746
