Kammy McCleery,,coordinator of experiential education and student employment,"Lexington, Kentucky"
2,24800
GameID,AirDate,J! score,DJ! score,FJ! score,Coryat score,R,W,Rebs.,DDs,DD gain/loss,FJ!,FJ! gain/loss,BA,TBA
#4800,2005-06-17,1600,10600,16601,8800,15,7,2,2/2,5000,R,6001,267,746
#4799,2005-06-16,3200,10400,12400,10400,16,3,1,0/0,0,R,2000,293,794
