Don Sloan,,composer and music professor,"Wadsworth, Ohio"
2,24000
GameID,AirDate,J! score,DJ! score,FJ! score,Coryat score,R,W,Rebs.,DDs,DD gain/loss,FJ!,FJ! gain/loss,BA,TBA
#2739,1996-06-27,4300,8200,9000,7100,24,3,1,2/2,2300,R,800,417,921
#2737,1996-06-25,1600,10000,12000,6000,13,0,1,1/1,4800,R,2000,237,889
