Jeff Horton,,school board member,"Los Angeles, California"
2,18200
GameID,AirDate,J! score,DJ! score,FJ! score,Coryat score,R,W,Rebs.,DDs,DD gain/loss,FJ!,FJ! gain/loss,BA,TBA
#2891,1997-03-10,1100,-1300,-1300,200,16,10,2,0/2,-1500,-,0,000,794
#2890,1997-03-07,1400,8100,9100,8200,21,4,2,1/1,700,R,1000,373,794
