Marjorie Goldman,,actor and homemaker,"Bala Cynwyd, Pennsylvania"
2,20200
GameID,AirDate,J! score,DJ! score,FJ! score,Coryat score,R,W,Rebs.,DDs,DD gain/loss,FJ!,FJ! gain/loss,BA,TBA
#3711,2000-10-23,2200,2200,1100,2800,12,3,2,0/1,-600,W,-1100,203,714
#3710,2000-10-20,2000,9000,10100,8600,19,2,0,1/1,1200,R,1100,339,841
