Dave Ellis,,singer-songwriter,"Los Angeles, California"
2,32000
GameID,AirDate,J! score,DJ! score,FJ! score,Coryat score,R,W,Rebs.,DDs,DD gain/loss,FJ!,FJ! gain/loss,BA,TBA
#6013,2010-11-03,5600,7200,7199,7200,12,1,0,0/0,0,W,-1,207,762
#6012,2010-11-02,11000,16100,16000,18200,26,5,3,1/3,-1100,W,-100,426,667
