Rosemary Foster,,research scientist,"Somerville, Massachusetts"
2,25202
GameID,AirDate,J! score,DJ! score,FJ! score,Coryat score,R,W,Rebs.,DDs,DD gain/loss,FJ!,FJ! gain/loss,BA,TBA
#2827,1996-12-10,2800,7200,2799,8200,20,3,0,1/2,-500,W,-4401,333,857
#2826,1996-12-09,3000,6500,12601,5000,17,2,0,2/2,2800,R,6101,300,857
