Sarah Bart,,senior at Goucher College,"Philadelphia, Pennsylvania"
4,74400
GameID,AirDate,J! score,DJ! score,FJ! score,Coryat score,R,W,Rebs.,DDs,DD gain/loss,FJ!,FJ! gain/loss,BA,TBA
#6312,2012-02-14,1400,4600,9200,5800,16,7,3,1/2,-600,R,4600,283,714
#6311,2012-02-13,8000,17400,9800,17600,21,2,3,2/3,2600,W,-7600,344,921
#6309,2012-02-09,7000,25800,29300,22400,28,3,1,2/2,5800,R,3500,483,794
#6305,2012-02-03,5600,11600,18600,11600,16,2,1,0/0,0,R,7000,293,889
