Steve Frost,,technology salesman,"Mountain View, California"
4,66400
GameID,AirDate,J! score,DJ! score,FJ! score,Coryat score,R,W,Rebs.,DDs,DD gain/loss,FJ!,FJ! gain/loss,BA,TBA
#4222,2002-12-31,7600,11600,8399,11200,17,3,2,1/1,1000,W,-3201,288,698
#4221,2002-12-30,5200,13100,7700,15200,21,2,0,2/2,1100,W,-5400,350,651
#4220,2002-12-27,3200,12400,9800,15600,21,4,0,2/3,400,W,-2600,344,683
#4219,2002-12-26,7600,14800,16600,13200,22,3,1,1/1,2800,R,1800,390,794
