Jennifer North,,attorney,"Jersey City, New Jersey"
2,18400
GameID,AirDate,J! score,DJ! score,FJ! score,Coryat score,R,W,Rebs.,DDs,DD gain/loss,FJ!,FJ! gain/loss,BA,TBA
#6493,2012-12-05,3600,8400,5200,8400,12,1,3,0/0,0,W,-3200,207,794
#6492,2012-12-04,3800,13000,9200,13000,13,0,2,0/0,0,W,-3800,224,746
