Matt Noble,,math professor,"Mobile, Alabama"
2,24780
GameID,AirDate,J! score,DJ! score,FJ! score,Coryat score,R,W,Rebs.,DDs,DD gain/loss,FJ!,FJ! gain/loss,BA,TBA
#6630,2013-06-14,5400,14200,15200,14200,16,1,1,0/0,0,R,1000,293,937
#6629,2013-06-13,6800,12195,12390,17200,24,6,6,0/2,-5005,R,195,417,841
