Frank Amanat,,attorney,"South Orange, New Jersey"
5,0
GameID,AirDate,J! score,DJ! score,FJ! score,Coryat score,R,W,Rebs.,DDs,DD gain/loss,FJ!,FJ! gain/loss,BA,TBA
#4462,2004-01-20,2000,4400,4400,4400,13,4,1,0/0,0,W,0,224,778
#4461,2004-01-19,8800,16800,11800,16400,26,1,2,1/1,1000,W,-5000,441,762
#4460,2004-01-16,11800,23200,28850,24200,34,4,2,1/2,-400,R,5650,583,857
#4459,2004-01-15,3600,18000,15250,17200,19,1,2,1/1,2000,W,-2750,322,714
#4406,2003-11-03,0,0,0,0,0,0,0,0/0,0,-,0,328,000
