David Schuman,,communications and economics student,"Ardsley, New York"
2,8600
GameID,AirDate,J! score,DJ! score,FJ! score,Coryat score,R,W,Rebs.,DDs,DD gain/loss,FJ!,FJ! gain/loss,BA,TBA
#6443,2012-09-26,700,4300,100,5800,15,7,2,0/1,-1500,W,-4200,254,825
#6442,2012-09-25,2300,6300,4300,7600,17,6,2,0/1,-1300,W,-2000,288,683
