Kate Rogers,,veterinarian,"Seattle, Washington"
2,24800
GameID,AirDate,J! score,DJ! score,FJ! score,Coryat score,R,W,Rebs.,DDs,DD gain/loss,FJ!,FJ! gain/loss,BA,TBA
#3011,1997-10-06,2600,3600,5600,3300,13,3,3,1/1,500,R,2000,237,794
#3010,1997-10-03,1800,7400,12400,7400,21,2,1,0/0,0,R,5000,379,921
