Gwynne Ash,,university professor,"Austin, Texas"
2,44800
GameID,AirDate,J! score,DJ! score,FJ! score,Coryat score,R,W,Rebs.,DDs,DD gain/loss,FJ!,FJ! gain/loss,BA,TBA
#5410,2008-02-29,2600,10200,500,12200,20,7,1,0/1,-2000,W,-9700,339,730
#5409,2008-02-28,4000,12800,22400,12800,21,4,1,1/1,1600,R,9600,373,794
