Kathy Vanderford,,quality manager,"Winnsboro, South Carolina"
2,19400
GameID,AirDate,J! score,DJ! score,FJ! score,Coryat score,R,W,Rebs.,DDs,DD gain/loss,FJ!,FJ! gain/loss,BA,TBA
#3453,1999-09-15,2700,2900,1599,3900,15,3,2,0/1,-1000,W,-1301,254,730
#3452,1999-09-14,1400,8600,9700,8300,19,5,3,2/3,1900,R,1100,328,730
