Jim Diggins,,legal editor,"South Euclid, Ohio"
GameID,AirDate,J! score,DJ! score,FJ! score,Coryat score,R,W,Rebs.,DDs,DD gain/loss,FJ!,FJ! gain/loss,BA,TBA
#2889,1997-03-06,2800,6400,11801,6400,20,1,0,0/0,0,R,5401,362,825
#2886,1997-03-03,1400,8100,6100,7900,15,1,0,1/2,1000,W,-2000,250,810
