Denise O'Connor,,health care attorney,"Oak Ridge, New Jersey"
GameID,AirDate,J! score,DJ! score,FJ! score,Coryat score,R,W,Rebs.,DDs,DD gain/loss,FJ!,FJ! gain/loss,BA,TBA
#6117,2011-03-29,3000,6200,200,8000,13,4,2,0/1,-1800,W,-6000,220,778
#6116,2011-03-28,5600,15900,31700,11600,15,1,1,1/1,5500,R,15800,271,810
