Giselle Foss,,broadcast librarian,"Washington, D.C"
GameID,AirDate,J! score,DJ! score,FJ! score,Coryat score,R,W,Rebs.,DDs,DD gain/loss,FJ!,FJ! gain/loss,BA,TBA
#3282,1998-12-08,1500,6000,11700,6900,16,2,1,0/1,-900,R,5700,288,857
#3281,1998-12-07,1900,7500,14700,6800,17,3,1,1/2,1300,R,7200,300,810
