Kathy Lisiewicz,,project coordinator,"Los Angeles, California"
GameID,AirDate,J! score,DJ! score,FJ! score,Coryat score,R,W,Rebs.,DDs,DD gain/loss,FJ!,FJ! gain/loss,BA,TBA
#4978,2006-04-12,2600,7000,1,6600,13,3,2,1/1,1600,W,-6999,220,794
#4977,2006-04-11,4600,14200,16200,14200,18,2,1,0/0,0,R,2000,328,698
