Gregg Fanselau,,paralegal,"Denver, Colorado"
GameID,AirDate,J! score,DJ! score,FJ! score,Coryat score,R,W,Rebs.,DDs,DD gain/loss,FJ!,FJ! gain/loss,BA,TBA
#3652,2000-06-20,5800,4800,0,9800,29,5,2,0/2,-5000,W,-4800,483,825
#3651,2000-06-19,3700,15300,19599,13900,32,3,1,1/1,2400,R,4299,559,889
#3650,2000-06-16,3900,13300,9601,12100,30,1,1,1/1,2000,W,-3699,508,873
