Don Minyard,,forensic accountant,"Hoover, Alabama"
GameID,AirDate,J! score,DJ! score,FJ! score,Coryat score,R,W,Rebs.,DDs,DD gain/loss,FJ!,FJ! gain/loss,BA,TBA
#4990,2006-04-28,3000,13200,10400,8200,13,5,0,2/2,7800,W,-2800,217,778
#4989,2006-04-27,3200,8400,15300,8400,17,3,1,0/0,0,R,6900,310,825
