Parker East,,performance artist,"Tallahassee, Florida"
GameID,AirDate,J! score,DJ! score,FJ! score,Coryat score,R,W,Rebs.,DDs,DD gain/loss,FJ!,FJ! gain/loss,BA,TBA
#6520,2013-01-11,5400,7400,0,5600,15,4,1,1/1,2600,W,-7400,254,714
#6519,2013-01-10,5400,16400,6799,12200,20,6,0,2/2,7000,W,-9601,333,841
