Andy Catsimanes,,Internet marketing copy writer,"Overland Park, Kansas"
GameID,AirDate,J! score,DJ! score,FJ! score,Coryat score,R,W,Rebs.,DDs,DD gain/loss,FJ!,FJ! gain/loss,BA,TBA
#5428,2008-03-26,3600,3200,3000,3200,13,6,0,0/0,0,W,-200,224,762
#5427,2008-03-25,3800,16800,26001,15800,18,1,0,1/1,1800,R,9201,322,857
