Carl Brady,,U.S. Navy flight officer,"Pittsburgh, Pennsylvania"
GameID,AirDate,J! score,DJ! score,FJ! score,Coryat score,R,W,Rebs.,DDs,DD gain/loss,FJ!,FJ! gain/loss,BA,TBA
#478,1986-10-08,300,-1500,-1500,-500,6,7,0,0/1,-1000,-,0,000,651
#475,1986-10-03,1600,3300,3200,3800,18,6,4,0/1,-500,W,-100,305,635
