William Casta�eda,,human resources professional,"San Francisco, California"
GameID,AirDate,J! score,DJ! score,FJ! score,Coryat score,R,W,Rebs.,DDs,DD gain/loss,FJ!,FJ! gain/loss,BA,TBA
#6265,2011-12-09,9200,15200,0,13600,21,3,0,1/1,2000,W,-15200,356,841
#6264,2011-12-08,8200,17400,9400,15600,22,3,2,2/2,4800,W,-8000,367,810
