Tom Zamojcin,,digital marketing manager,"Phoenixville, Pennsylvania"
GameID,AirDate,J! score,DJ! score,FJ! score,Coryat score,R,W,Rebs.,DDs,DD gain/loss,FJ!,FJ! gain/loss,BA,TBA
#6033,2010-12-01,4400,12400,8001,14400,22,2,2,0/1,-2000,W,-4399,373,730
#6032,2010-11-30,6000,11800,22800,13600,17,3,1,1/2,-1000,R,11000,300,762
