Peter Pinnow,,high school English teacher,"Oxford, Mississippi"
GameID,AirDate,J! score,DJ! score,FJ! score,Coryat score,R,W,Rebs.,DDs,DD gain/loss,FJ!,FJ! gain/loss,BA,TBA
#5576,2008-12-01,4200,19200,0,22200,25,4,1,0/1,-3000,W,-19200,424,889
#5575,2008-11-28,4800,17400,26400,16400,18,3,2,1/1,3000,R,9000,322,810
#5574,2008-11-27,8200,20800,12800,17600,25,3,2,2/2,5400,W,-8000,417,857
