Roy Jimenez,,software developer,"Sonoma, California"
GameID,AirDate,J! score,DJ! score,FJ! score,Coryat score,R,W,Rebs.,DDs,DD gain/loss,FJ!,FJ! gain/loss,BA,TBA
#1304,1990-04-12,1300,4900,1799,6500,14,2,1,0/1,-1600,W,-3101,237,778
#1303,1990-04-11,2500,9900,15601,7500,23,3,0,2/2,3900,R,5701,400,873
