Cigus Vanni,,psychologist,"South Amboy, New Jersey"
GameID,AirDate,J! score,DJ! score,FJ! score,Coryat score,R,W,Rebs.,DDs,DD gain/loss,FJ!,FJ! gain/loss,BA,TBA
#1196,1989-11-13,300,1400,0,3900,11,4,1,0/1,-2500,W,-1400,186,810
#1192,1989-11-07,800,3600,7000,4100,15,2,2,0/1,-500,R,3400,271,730
#1002,1989-01-03,1500,8700,9600,6500,22,4,0,2/2,4000,R,900,383,762
#1000,1988-12-30,100,5000,4000,6100,15,3,2,1/2,-500,W,-1000,250,587
