Lorraine Mariz,,coffeehouse owner,"Ojai, California"
GameID,AirDate,J! score,DJ! score,FJ! score,Coryat score,R,W,Rebs.,DDs,DD gain/loss,FJ!,FJ! gain/loss,BA,TBA
#5123,2006-12-13,5200,15800,601,15600,20,4,2,2/2,3000,W,-15199,333,857
#5122,2006-12-12,3800,12400,7198,13000,18,5,5,1/1,1000,W,-5202,305,841
