A.J. Schumacher,,radio show production intern,"St. Paul, Minnesota"
GameID,AirDate,J! score,DJ! score,FJ! score,Coryat score,R,W,Rebs.,DDs,DD gain/loss,FJ!,FJ! gain/loss,BA,TBA
#5716,2009-06-15,0,2600,2592,7400,14,4,0,1/2,-3200,W,-8,233,778
#5715,2009-06-12,3600,14800,10800,14400,19,4,2,1/2,2000,W,-4000,317,794
