Ajuan Mance,,English professor,"Eugene, Oregon"
GameID,AirDate,J! score,DJ! score,FJ! score,Coryat score,R,W,Rebs.,DDs,DD gain/loss,FJ!,FJ! gain/loss,BA,TBA
#3363,1999-03-31,2300,6200,7399,6900,18,3,0,1/2,-300,R,1199,317,778
#3362,1999-03-30,2000,6000,6599,6000,14,1,2,0/0,0,R,599,259,730
#3360,1999-03-26,2500,2700,2700,3700,15,4,0,0/1,-1000,W,0,254,810
#3359,1999-03-25,3000,4800,5801,4800,16,2,3,0/0,0,R,1001,293,714
