Michael Keller,,meeting planner,"Forest Hills, New York"
GameID,AirDate,J! score,DJ! score,FJ! score,Coryat score,R,W,Rebs.,DDs,DD gain/loss,FJ!,FJ! gain/loss,BA,TBA
#2108,1993-11-03,500,3900,3900,3900,13,4,3,0/0,0,W,0,224,921
#2107,1993-11-02,3100,3900,7800,3900,17,4,1,0/0,0,R,3900,310,746
